"SystematicName","Row","Col","ControlType","ProbeName","logFC","AveExpr","t","P.Value","adj.P.Val","B","GenBank_accession","GENE_SYMBOL","GENE_NAME"
"NM_001037727",230,124,0,"A_51_P248629",1.1111116266025,6.41030332711217,4.54724338989171,0.000554484247495316,0.0310364197154526,-0.0338484955601874,"NM_001037727","Arhgap25","Rho GTPase activating protein 25"
"NM_001037801",154,47,0,"A_51_P313320",1.16030672311574,6.00278383748375,5.64888029107286,8.09021377977584e-05,0.0117712610495738,1.81487925428036,"NM_001037801","Cd6","CD6 antigen"
"NM_001039042",353,139,0,"A_55_P2084965",1.95080719086936,6.37043497499848,8.54813544026842,1.11222534918843e-06,0.00130793155031656,5.79490364405933,"NM_001039042","Klk13","kallikrein related-peptidase 13"
"NM_001039186",354,145,0,"A_66_P123304",1.19609441137008,7.72348346600679,5.23949837363639,0.000162291513746105,0.0168884506625362,1.14853057905091,"NM_001039186","Ceacam1","carcinoembryonic antigen-related cell adhesion molecule 1"
"NM_001039501",18,68,0,"A_55_P2129488",-1.34309936790795,6.00508095254722,-7.29606979663229,6.20695809199169e-06,0.00340197431334693,4.23091539731526,"NM_001039501","Wfdc10","WAP four-disulfide core domain 10"
"NM_001039701",124,51,0,"A_52_P431159",1.98016591373837,9.96561737670035,6.14232491275627,7.47322244776284e-05,0.0113084802079547,1.97605274361963,"NM_001039701","Il1rn","interleukin 1 receptor antagonist"
"NM_001076679",303,75,0,"A_55_P2037697",1.86532789286825,5.79960367065459,11.0619966818153,5.77705063956812e-08,0.000409773423177866,8.33815853320141,"NM_001076679","Gm9733","predicted gene 9733"
"NM_001077705",39,109,0,"A_52_P114722",1.99879857116233,7.34673232779882,7.16556580435281,8.19856092657768e-06,0.00404545512851001,3.97887399978897,"NM_001077705","Ptpn6","protein tyrosine phosphatase, non-receptor type 6"
"NM_001077705",315,57,0,"A_55_P2505725",1.54865425333643,6.54684133410392,5.22178400126703,0.000206650183603431,0.0193185579383471,0.950085630249961,"NM_001077705","Ptpn6","protein tyrosine phosphatase, non-receptor type 6"
"NM_001080808",288,46,0,"A_55_P2012759",-1.39414122380219,9.64221492063731,-4.20567470505399,0.00153382936914331,0.0502906157822901,-0.925967231767005,"XM_006530488","Ccdc64","coiled-coil domain containing 64"
"NM_001080925",254,141,0,"A_55_P2068066",1.15280782244677,7.29977095085156,3.72308928676033,0.00295950433545637,0.070007030755694,-1.61026566704185,"NM_001080925","Rapgefl1","Rap guanine nucleotide exchange factor (GEF)-like 1"
"NM_001081029",336,14,0,"A_52_P668984",-1.35673543027233,5.91946388898982,-7.29562112524582,6.21099522148698e-06,0.00340197431334693,4.23031443268963,"NM_001081029","Tmem243","transmembrane protein 243, mitochondrial"
"NM_001081085",331,151,0,"A_51_P472217",1.1572689519503,6.44987702069825,4.66439098272734,0.000448442512287521,0.0282424133055843,0.170785801468143,"NM_001081085","Sapcd2","suppressor APC domain containing 2"
"NM_001081115",366,130,0,"A_66_P106231",1.79616342559441,11.895963571399,5.43737649996631,0.000266656119419852,0.0216373790397174,0.799874311694187,"NM_001081115","Nccrp1","non-specific cytotoxic cell receptor protein 1 homolog (zebrafish)"
"NM_001081117",154,25,0,"A_51_P253803",1.05612479790291,6.62372033798524,5.60858752379249,8.65501730574237e-05,0.0121868227546985,1.75044049237251,"NM_001081117","Mki67","antigen identified by monoclonal antibody Ki 67"
"NM_001081211",382,157,0,"A_55_P2041868",2.51269255414916,6.80740527322174,9.49619630817178,3.39784666431264e-07,0.000907130775095958,6.8397370632462,"NM_001081211","Ptafr","platelet-activating factor receptor"
"NM_001081249",52,145,0,"A_55_P2501751",1.00966651067137,5.5890111864054,5.74857049183772,6.85284872355307e-05,0.0108925742526056,1.97322005907288,"NM_001081249","Vcan","versican"
"NM_001081419",88,19,0,"A_55_P1999361",1.04037076029733,6.9783571486149,5.71840102224367,7.20483291698454e-05,0.0110796272052652,1.92546523059679,"NM_001081419","Dip2a","DIP2 disco-interacting protein 2 homolog A (Drosophila)"
"NM_001081664",315,146,0,"A_55_P2936277",1.05160679482476,5.79083533390331,5.54797005609418,9.58395795899628e-05,0.0129486117710296,1.65302149990534,"NM_001081664","4833423E24Rik","RIKEN cDNA 4833423E24 gene"
"NM_001081957",362,88,0,"A_52_P700056",2.23141889379838,9.95328889473549,4.11858249976322,0.00395472252960619,0.0805336550210673,-1.63799998769549,"NM_001081957","Wfdc17","WAP four-disulfide core domain 17"
"NM_001082547",30,164,0,"A_51_P401907",2.1545097750023,8.61880172018804,4.98259388425113,0.000802526903862526,0.0372714138084111,-0.180021283694224,"NM_001082547","Gm5483","predicted gene 5483"
"NM_001085383",352,85,0,"A_55_P2092869",1.14041402673031,6.64926148229069,3.73928881371331,0.00285510752804694,0.0683888040012764,-1.57736471008207,"NM_001085383","Anxa9","annexin A9"
"NM_001093764",362,89,0,"A_55_P2902672",1.10843683368592,7.30175891003474,5.24569347349092,0.000160563063693194,0.0168413143239747,1.15880419081153,"NM_001093764","Myadm","myeloid-associated differentiation marker"
"NM_001098789",160,12,0,"A_55_P1971244",1.949348043383,7.55850968379081,7.70941572039695,3.4465075705599e-06,0.00271627877904752,4.77190695239925,"NM_001098789","Ndufa4l2","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 4-like 2"
"NM_001099632",380,117,0,"A_55_P2158018",1.03373559325871,9.33736820364043,4.26192400179496,0.0009361708894496,0.0400336819930787,-0.53903368050291,"NM_001099632","Rnf39","ring finger protein 39"
"NM_001101483",343,51,0,"A_55_P2089020",-1.00324717768024,6.31821750264112,-4.2254787979248,0.00100160201557612,0.0411258367394118,-0.604198440289086,"NM_001101483","Slc35g2","solute carrier family 35, member G2"
"NM_001102405",332,120,0,"A_55_P2037608",1.4410255311567,9.70828784594618,7.49733354078936,4.64858287404923e-06,0.00310333923750498,4.4974718432609,"NM_001102405","Acp5","acid phosphatase 5, tartrate resistant"
"NM_001102613",289,125,0,"A_66_P129622",1.05372307739568,8.24209254055807,3.76304442107111,0.00248505565918421,0.0636921785819367,-1.46910446324892,"NM_001102613","Phldb3","pleckstrin homology-like domain, family B, member 3"
"NM_001110227",376,78,0,"A_55_P2081050",-2.09748617281556,7.24652108749994,-9.69312015737949,2.68629526224088e-07,0.000895807160976586,7.04301770906982,"NM_001110227","Kcnj13","potassium inwardly-rectifying channel, subfamily J, member 13"
"NM_001111096",379,49,0,"A_55_P2723944",1.12803982835457,9.97609315733078,5.12678991850499,0.000197376021545435,0.0188553911491511,0.96062657462211,"NM_001111096","Lyn","Yamaguchi sarcoma viral (v-yes-1) oncogene homolog"
"NM_001111142",80,85,0,"A_52_P734742",-1.04662691625216,5.87568111551368,-6.18073068700094,3.39101886851691e-05,0.00795137874768562,2.64153158999461,"NM_001111142","Lrrc73","leucine rich repeat containing 73"
"NM_001112715",275,90,0,"A_55_P2146254",1.0742572294929,13.2053557612563,5.37403530243749,0.000128773127720369,0.0150484910852203,1.37034129338306,"NM_001112715","Ifitm1","interferon induced transmembrane protein 1"
"NM_001129803",141,152,0,"A_55_P2111399",-1.29925830231567,10.7913144358025,-6.11054813662544,3.7947397855836e-05,0.00851116636889097,2.53500643706369,"NM_001129803","Pcp2","Purkinje cell protein 2 (L7)"
"NM_001136058",157,98,0,"A_55_P2017600",-1.12898834237686,7.90745473924151,-4.32958438825492,0.000826134989254889,0.0376766823965802,-0.418418121326262,"NM_001136058","Crmp1","collapsin response mediator protein 1"
"NM_001136079",344,144,0,"A_55_P2747136",1.03666226299295,6.60325614464238,4.92660384401177,0.000280607878956934,0.0221590503629011,0.622326709877404,"NM_001136079","Ptger4","prostaglandin E receptor 4 (subtype EP4)"
"NM_001141983",16,12,0,"A_55_P2070045",-1.17758214761747,6.64041379265384,-6.49760885101591,2.05794347613121e-05,0.00638656983515247,3.11280566095928,"NM_001141983","Golga7b","golgi autoantigen, golgin subfamily a, 7B"
"NM_001142701",82,106,0,"A_55_P2002103",1.61028439092225,7.71146437435677,7.19640114340037,7.17598119365955e-06,0.00364203586297144,4.09667372534593,"NM_001142701","Hmha1","histocompatibility (minor) HA-1"
"NM_001142959",356,60,0,"A_51_P309307",1.27012881678171,8.87327254873936,3.69219376145238,0.00375100896824232,0.0782443891575933,-1.78812367060435,"NM_001142959","Bcl2l15","BCLl2-like 15"
"NM_001145034",1,95,0,"A_66_P105032",-1.19874780933307,10.6464505249441,-6.0940190939043,3.89700088541141e-05,0.00860448697442297,2.50980473599782,"NM_001145034","Gm13889","predicted gene 13889"
"NM_001145879",23,126,0,"A_55_P2016139",-1.66031586605687,5.29561884862868,-4.0162937907128,0.00415299372088249,0.0823128287430937,-1.71241986146107,"NM_001145879","Atp6ap1l","ATPase, H+ transporting, lysosomal accessory protein 1-like"
"NM_001145950",175,100,0,"A_51_P446886",1.39248212433774,6.61436947674233,3.50431253386472,0.00618540602460202,0.0993683556434016,-2.2176764304386,"NM_001145950","5730409E04Rik","RIKEN cDNA 5730409E04Rik gene"
"NM_001145953",27,155,0,"A_55_P2171116",1.15073599400304,12.7663816633034,5.82540528200106,6.03561182158488e-05,0.0103565168655369,2.09419514691257,"NM_001145953","Lgals3","lectin, galactose binding, soluble 3"
"NM_001146022",227,120,0,"A_52_P199614",1.35221010566477,7.71330611535397,7.69611587776756,3.51121676368697e-06,0.00272936979801941,4.75488908876581,"NM_001146022","Wdfy4","WD repeat and FYVE domain containing 4"
"NM_001159517",126,124,0,"A_55_P2143150",1.01287640847876,7.35603027552761,4.24426702707252,0.0009673020678363,0.0404726523735167,-0.570588007689175,"NM_001159517","Qk","quaking"
"NM_001159637",96,36,0,"A_66_P136899",1.4258266429501,8.3698260575595,4.61662032885482,0.000620363598108278,0.0327465417438644,-0.0951995285121381,"NM_001159637","Nadk","NAD kinase"
"NM_001161548",8,55,0,"A_55_P1994128",1.23516285033676,7.60966984060456,5.34955612971645,0.000134284337345353,0.0154877331761424,1.3301860385647,"NM_001161548","Tmem184a","transmembrane protein 184a"
"NM_001161767",280,29,0,"A_55_P1975155",1.5507445959398,7.7060662623818,5.83499115898503,5.94108775892684e-05,0.0103105977504941,2.10922278510132,"NM_001161767","Galnt6","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 6"
"NM_001163015",327,103,0,"A_55_P2004213",-1.13290789157269,8.17648978746037,-5.02379852221991,0.000236384307091864,0.0205095751160498,0.787295890657196,"NM_001163015","Gprasp2","G protein-coupled receptor associated sorting protein 2"
"NM_001163504",258,101,0,"A_55_P2369474",-1.03341831140994,5.54135994460436,-3.6910424127213,0.00341641573222805,0.0749379631717358,-1.72495779453007,"NM_001163504","Nr1h4","nuclear receptor subfamily 1, group H, member 4"
"NM_001163810",202,60,0,"A_51_P128075",-1.19161104968215,6.41328407414074,-4.89384627060293,0.000297388798324388,0.0227430287882984,0.566427655203276,"NM_001163810","Tescl","tescalcin-like"
"NM_001164059",284,90,0,"A_55_P2010152",2.13939196837632,7.72243704711343,7.02680937707401,1.39350014183761e-05,0.00521885187715545,3.50963633376637,"NM_001164059","Sell","selectin, lymphocyte"
"NM_001166273",271,154,0,"A_55_P2046744",-1.04650687337543,8.9286104911126,-6.0988342853285,3.86691412881674e-05,0.00859549618422058,2.51715088436692,"NM_001166273","Cspg5","chondroitin sulfate proteoglycan 5"
"NM_001166672",273,88,0,"A_55_P2040838",1.8285005619005,7.11150249129068,5.57989824367373,0.000150048255926527,0.0165009462840131,1.29539644159859,"NM_001166672","Gm14548","predicted gene 14548"
"NM_001167784",377,25,0,"A_66_P117149",1.25323879413277,8.46470481612606,6.22099400818911,3.18007923335749e-05,0.00771169214089192,2.70229256847745,"NM_001167784","Tcirg1","T cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3"
"NM_001168294",174,65,0,"A_55_P2104975",-1.57533324604422,5.99772774657733,-4.63917124684144,0.000840873896019374,0.0380202304618481,-0.319348542228404,"NM_001168294","Serpina3f","serine (or cysteine) peptidase inhibitor, clade A, member 3F"
"NM_001168658",169,16,0,"A_55_P2775813",-1.01169710846346,5.62529750215968,-5.24322753821164,0.000161248748482332,0.0168599398100069,1.15471550660904,"NM_001168658","Ccdc127","coiled-coil domain containing 127"
"NM_001170851",239,100,0,"A_55_P2004562",1.28531099440594,6.2056730306853,3.46588041942311,0.00626683907681605,0.099834863395263,-2.2466447977017,"NM_001170851","Klra2","killer cell lectin-like receptor, subfamily A, member 2"
"NM_001170853",101,63,0,"A_65_P17218",-2.96742609170869,6.20719658671691,-5.26764206914203,0.00101638612801922,0.041330346590374,-0.290898146725288,"NM_001170853","Mndal","myeloid nuclear differentiation antigen like"
"NM_001172117",48,12,0,"A_55_P2066230",2.31919864180561,8.52488869312815,5.97173713397961,0.000160271743507637,0.0168413143239747,1.31922153774723,"NM_001172117","Hck","hemopoietic cell kinase"
"NM_001172588",330,80,0,"A_55_P2172001",2.08983848382192,7.89662279260974,4.22046131773575,0.00286947191741743,0.0685592353489904,-1.37264244348023,"NM_001172588","Mrgpra2a","MAS-related GPR, member A2A"
"NM_001173460",126,73,0,"A_55_P2729243",2.620375226798,7.65803456337747,11.879402412114,2.48134401032043e-08,0.000234673109776055,9.02252184976905,"NM_001173460","Sirpb1b","signal-regulatory protein beta 1B"
"NM_001177302",110,108,0,"A_55_P2095342",1.09428416379094,7.36299761931896,5.12356600667036,0.000198489130155908,0.0189298583036925,0.955224228738999,"NM_001177302","Rara","retinoic acid receptor, alpha"
"NM_001177373",297,130,0,"A_55_P1979714",1.50214625051757,7.50548680336973,4.47456166279011,0.000930183117740854,0.0399268086355558,-0.452602882189558,"NM_001177373","Klk11","kallikrein related-peptidase 11"
"NM_001177602",129,84,0,"A_55_P2089223",1.26083287044773,8.05597086152905,6.30328470829754,2.79083245703169e-05,0.00733174943399368,2.82567908776082,"NM_001177602","Ak4","adenylate kinase 4"
"NM_001195006",142,120,0,"A_55_P2019483",-1.5737001314443,9.8610180131325,-4.13492472253116,0.00225277028022989,0.0607553319220376,-1.23276580061305,"NM_001195006","Ndrg4","N-myc downstream regulated gene 4"
"NM_001199244",71,22,0,"A_55_P2913680",-1.21374437168559,7.44646792028853,-4.8292774601696,0.000333598414443019,0.0241762988857843,0.455810077157763,"NM_001199244","Kcnip4","Kv channel interacting protein 4"
"NM_001204276",3,83,0,"A_55_P2018457",1.25035474247118,9.51875177719369,5.07237739765814,0.00021706881795528,0.019803167322946,0.869243779419831,"NM_001204276","Hdac7","histone deacetylase 7"
"NM_001204916",124,72,0,"A_55_P2118525",1.25822838697812,6.99249627012464,3.7714099283829,0.00303657347678833,0.0708249690006295,-1.60421746972432,"NM_001204916","H60c","histocompatibility 60c"
"NM_001243769",232,105,0,"A_52_P259214",-1.64237217332758,8.41383591278964,-5.43832659500185,0.000151325743948289,0.0166092443720418,1.25569492130174,"NM_001243769","Cdc42","cell division cycle 42"
"NM_001244654",72,137,0,"A_55_P2013326",1.01301291188936,8.61214162787325,3.5891905889508,0.00347084451694239,0.0754485093819781,-1.78847973368958,"NM_001244654","Gm9573","predicted gene 9573"
"NM_001271411",332,146,0,"A_55_P1974577",1.55214232846637,6.81957116751312,7.14568364526681,7.72952695789845e-06,0.00388152218784024,4.02778858055292,"NM_001271411","Nfam1","Nfat activating molecule with ITAM motif 1"
"NM_001271510",125,111,0,"A_66_P140313",1.19014287876534,5.9223977024372,4.98493502645494,0.000253124788128505,0.0213733957281151,0.721493288213225,"NM_001271510","Lsp1","lymphocyte specific 1"
"NM_001276445",375,25,0,"A_66_P137861",1.11998977508966,5.76439755420824,5.79814069824411,6.31320706618099e-05,0.0105647327101253,2.05137377517959,"NM_001276445","Tlr1","toll-like receptor 1"
"NM_001277944",267,114,0,"A_51_P334979",1.15012934586031,6.13198155353696,3.49127050230461,0.00521117467329756,0.0918918914966657,-2.11246605749556,"NM_001277944","Apoc2","apolipoprotein C-II"
"NM_001278569",261,19,0,"A_55_P2007646",1.33607375535096,16.30395420676,3.71854902659134,0.00525700860152656,0.092212968498802,-2.00341771213591,"NM_001278569","Cryaa","crystallin, alpha A"
"NM_001281880",248,74,0,"A_55_P2103011",1.17480769226131,8.59854285429693,5.66915152882355,7.82082265967679e-05,0.0116480992604556,1.8472025634593,"NM_001281880","Sema4d","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D"
"NM_001285785",5,160,0,"A_55_P2091551",1.72072679083272,6.82126214635756,5.50344644469021,0.000146254768308763,0.0163049642979976,1.29873875842765,"NM_001285785","Arhgap9","Rho GTPase activating protein 9"
"NM_001286038",200,34,0,"A_55_P1967829",-1.06074323516364,6.02366925797264,-5.22448537128888,0.000166561390367856,0.0169991476554388,1.12361008815678,"NM_001286038","Klc3","kinesin light chain 3"
"NM_001289587",215,122,0,"A_55_P2913740",1.02268920418588,7.55886349761188,4.53861836555806,0.000563254821407263,0.0313045003337465,-0.0489819751605927,"NM_001289587","Glycam1","glycosylation dependent cell adhesion molecule 1"
"NM_001289782",117,122,0,"A_55_P1964408",1.32389183201991,15.8281327977539,5.30278628062637,0.000199982032943824,0.0189765559521694,0.997528242065152,"NM_001289782","Cryab","crystallin, alpha B"
"NM_001290010",209,6,0,"A_55_P2109326",-1.06752264586071,5.4158853522887,-4.58904560843265,0.000550335445457064,0.0309502327576423,-0.0131236330721887,"NM_001290010","Ache","acetylcholinesterase"
"NM_001290349",148,86,0,"A_66_P109577",1.11756190181206,8.00622605310058,6.25416145314482,3.01671583360274e-05,0.00757449291937113,2.75215258211851,"NM_001290349","Plcb3","phospholipase C, beta 3"
"NM_001290453",272,127,0,"A_55_P2048096",-1.11417875365485,5.87898333150988,-5.20830588513994,0.000171294799639351,0.0173264231827718,1.09671573918006,"NM_001290453","Mzf1","myeloid zinc finger 1"
"NM_001290624",74,104,0,"A_51_P133792",1.10096072396382,6.18488377235924,6.19587701535936,3.30998646327223e-05,0.00785879422001601,2.66441886166123,"NM_001290624","Prickle3","prickle homolog 3 (Drosophila)"
"NM_001291061",228,2,0,"A_55_P2003903",1.26784179187569,14.3088388192019,6.79194123490278,1.31003600758915e-05,0.00503363369892824,3.53641673077344,"NM_001291061","Bfsp1","beaded filament structural protein 1, in lens-CP94"
"NM_001291220",91,15,0,"A_66_P112573",1.30619485684173,9.99542258604374,7.36523467748738,5.61669351716903e-06,0.00328576570754388,4.32319723215763,"NM_001291220","Isg20","interferon-stimulated protein"
"NM_001291358",328,40,0,"A_55_P2052623",1.12712249768521,10.0852829682281,6.27032874983249,2.94031659358668e-05,0.00744858326353019,2.77639351537456,"NM_001291358","Pgap2","post-GPI attachment to proteins 2"
"NM_001291455",92,126,0,"A_65_P10878",-1.22294179961748,6.69622822007383,-4.47722458332704,0.000642489114265303,0.0334477475128299,-0.171899170084337,"NM_001291455","Dpysl3","dihydropyrimidinase-like 3"
